user_id,age,gender,region,subscription,device_type,nb_devices_used,time_on_platform,nb_sessions,avg_session_duration,premium_months,nb_friends,nb_groups,nb_pages_followed,nb_events_participated,nb_searches,nb_notifications_opened,nb_saved_posts,nb_reports,nb_blocked_users,photos_posted,videos_posted,stories_posted,travels_shared,countries_visited,likes,shares,comments_written,reactions_given,reactions_received,messages_sent,messages_received,ads_clicked,video_views,engagement_score,churn_risk,satisfaction,geo_lat,geo_lon
4559.0,59.0,AUTRE,ASIE,PREMIUM,DESKTOP,2.0,6.0,31.0,6.603403217384539,33.0,149.0,4.0,15.0,2.0,46.0,88.0,1.0,0.0,0.0,20.0,1.0,1.0,3.0,3.0,252.0,4.0,17.0,105.0,129.0,42.0,55.0,10.0,1137.0,104.25,0.1207576707459501,2.0,71.93135976649853,102.1071718136641
4561.0,26.0,F,ASIE,PREMIUM,TABLET,3.0,36.0,34.0,3.918162807507513,23.0,169.0,6.0,21.0,0.0,52.0,82.0,13.0,0.0,0.0,23.0,6.0,7.0,3.0,2.0,274.0,5.0,20.0,65.0,86.0,54.0,60.0,18.0,262.0,94.94,0.0012582139513869,1.0,70.6865159316214,65.97596374670239
4562.0,55.0,H,AFRIQUE,PREMIUM,MOBILE,1.0,53.0,17.0,6.371324630898515,9.0,171.0,4.0,20.0,3.0,43.0,66.0,6.0,1.0,0.0,16.0,4.0,5.0,3.0,13.0,221.0,4.0,7.0,109.0,135.0,39.0,42.0,17.0,557.0,96.44,0.4274987343177202,2.0,71.68706422329429,87.0567005031879
4563.0,20.0,F,ASIE,FREE,TABLET,1.0,38.0,33.0,6.284626869189847,0.0,144.0,5.0,19.0,0.0,45.0,89.0,8.0,0.0,0.0,25.0,3.0,12.0,4.0,4.0,330.0,4.0,30.0,100.0,123.0,51.0,58.0,13.0,0.0,122.95,0.3607277336445094,1.0,68.7287506428347,20.7537510035436
4564.0,53.0,H,EUROPE,FREE,TABLET,1.0,50.0,26.0,5.522311622982571,0.0,167.0,4.0,17.0,1.0,46.0,81.0,6.0,0.0,0.0,22.0,6.0,9.0,2.0,14.0,276.0,1.0,20.0,96.0,117.0,38.0,51.0,18.0,947.0,105.81,0.6048282577097289,4.0,69.10377487758021,42.17099324262087
4575.0,33.0,F,AFRIQUE,FREE,MOBILE,2.0,2.0,27.0,3.969917003654607,0.0,138.0,2.0,21.0,1.0,52.0,82.0,10.0,0.0,0.0,19.0,4.0,10.0,5.0,2.0,260.0,7.0,20.0,92.0,115.0,51.0,62.0,5.0,177.0,102.35,0.7686799369052086,10.0,70.92843478402347,78.58502433852664
4576.0,42.0,AUTRE,AFRIQUE,PREMIUM,TABLET,3.0,84.0,26.0,5.295839375750337,14.0,141.0,6.0,23.0,1.0,44.0,78.0,11.0,0.0,0.0,18.0,5.0,8.0,4.0,8.0,243.0,2.0,18.0,101.0,128.0,44.0,51.0,19.0,0.0,102.15,0.9053954876901248,5.0,71.12683218619622,73.64098267125131
4577.0,36.0,AUTRE,ASIE,FREE,TABLET,2.0,43.0,37.0,4.728737927344442,0.0,154.0,4.0,23.0,2.0,53.0,73.0,4.0,0.0,0.0,10.0,4.0,9.0,4.0,16.0,129.0,5.0,33.0,92.0,111.0,48.0,59.0,17.0,127.0,77.66,0.6574006072875765,4.0,71.79449523881232,89.50558978084945
4580.0,50.0,H,AMERIQUE,FREE,TABLET,2.0,52.0,20.0,4.387490562485858,0.0,153.0,2.0,17.0,3.0,38.0,76.0,12.0,0.0,0.0,20.0,4.0,9.0,2.0,14.0,292.0,4.0,6.0,104.0,122.0,41.0,51.0,18.0,476.0,106.46,0.3900553806591543,2.0,70.47623779039239,57.42162758536659
4581.0,31.0,F,AFRIQUE,FREE,DESKTOP,3.0,8.0,34.0,5.440941431638308,0.0,150.0,3.0,16.0,1.0,34.0,86.0,11.0,0.0,0.0,17.0,5.0,11.0,2.0,9.0,245.0,4.0,21.0,116.0,136.0,41.0,54.0,12.0,211.0,106.59,0.8895511067976597,4.0,69.33728457932548,30.01766052018183
4582.0,42.0,F,ASIE,FREE,MOBILE,1.0,18.0,27.0,2.563433134879251,0.0,174.0,8.0,21.0,4.0,45.0,77.0,7.0,0.0,0.0,25.0,11.0,5.0,4.0,13.0,329.0,8.0,10.0,79.0,105.0,40.0,45.0,12.0,0.0,110.04,0.9912222992575486,3.0,70.56922996010687,63.13961719047209
4585.0,24.0,AUTRE,ASIE,PREMIUM,MOBILE,3.0,52.0,23.0,2.681440951026255,21.0,156.0,8.0,19.0,1.0,48.0,76.0,17.0,0.0,0.0,17.0,4.0,10.0,2.0,2.0,250.0,4.0,8.0,109.0,131.0,37.0,50.0,170.0,26.0,101.47,0.6069244937393595,1.0,71.83573215561319,91.72683454871678
0.0,63.0,H,EUROPE,FREE,MOBILE,1.0,5.0,33.0,5.126185754914425,0.0,160.0,7.0,27.0,1.0,51.0,64.0,7.0,0.0,0.0,22.0,3.0,11.0,5.0,16.0,311.0,2.0,23.0,92.0,106.0,37.0,45.0,6.0,1038.0,110.43,0.3252516091291535,4.0,70.85102728997802,55.23586354118543
0.0,58.0,F,AFRIQUE,FREE,MOBILE,3.0,194.0,33.0,4.858104516596776,0.0,159.0,5.0,15.0,3.0,51.0,71.0,7.0,0.0,0.0,21.0,5.0,13.0,7.0,2.0,251.0,4.0,21.0,99.0,119.0,39.0,53.0,23.0,810.0,101.9,0.2645988164553672,4.0,67.72424496145402,8.095918763202706
4593.0,19.0,F,EUROPE,PREMIUM,MOBILE,3.0,101.0,22.0,6.589829430255763,4.0,149.0,8.0,19.0,1.0,59.0,89.0,11.0,2.0,0.0,19.0,3.0,9.0,2.0,6.0,244.0,7.0,5.0,91.0,111.0,41.0,49.0,19.0,164.0,92.49,0.1657885731567829,5.0,70.58801468961047,68.81501630228244
4595.0,32.0,F,EUROPE,PREMIUM,TABLET,1.0,68.0,36.0,5.40629640969977,11.0,139.0,3.0,13.0,1.0,51.0,75.0,5.0,0.0,0.0,20.0,3.0,8.0,2.0,8.0,260.0,4.0,20.0,91.0,114.0,41.0,46.0,15.0,18.0,101.7,0.0677859746277311,5.0,70.89867261633243,63.49159835132511
4597.0,42.0,H,ASIE,PREMIUM,MOBILE,2.0,14.0,33.0,2.942731898946146,26.0,168.0,6.0,13.0,0.0,63.0,79.0,10.0,2.0,1.0,25.0,2.0,9.0,3.0,11.0,270.0,7.0,18.0,118.0,132.0,37.0,53.0,13.0,311.0,109.72,0.1985329667931793,5.0,70.20345649040279,61.78792520208988
4601.0,19.0,F,AFRIQUE,PREMIUM,MOBILE,2.0,51.0,40.0,6.755705629836227,27.0,171.0,4.0,13.0,2.0,51.0,65.0,14.0,0.0,0.0,18.0,5.0,9.0,4.0,12.0,224.0,7.0,26.0,100.0,128.0,35.0,44.0,19.0,448.0,101.38,0.3720401007546287,1.0,68.69982805655913,24.0506369333106
4602.0,21.0,F,EUROPE,FREE,TABLET,1.0,64.0,30.0,4.158853885231645,0.0,145.0,4.0,21.0,2.0,53.0,87.0,10.0,0.0,0.0,18.0,4.0,6.0,4.0,2.0,252.0,5.0,19.0,107.0,125.0,42.0,47.0,19.0,0.0,103.63,0.588766153930596,3.0,68.4626920254308,13.05109744554955
4608.0,48.0,AUTRE,ASIE,PREMIUM,TABLET,2.0,46.0,24.0,3.743841787687617,25.0,140.0,3.0,18.0,4.0,38.0,65.0,10.0,1.0,0.0,16.0,7.0,16.0,3.0,17.0,210.0,9.0,5.0,97.0,122.0,55.0,59.0,17.0,379.0,89.4,0.954219827129825,1.0,68.81153448200658,21.78463921116285
4611.0,24.0,AUTRE,AMERIQUE,FREE,TABLET,3.0,77.0,41.0,3.093472180787878,0.0,151.0,4.0,16.0,2.0,57.0,66.0,7.0,0.0,0.0,18.0,4.0,12.0,3.0,15.0,239.0,5.0,21.0,109.0,133.0,49.0,59.0,18.0,312.0,104.38,0.1891429152313164,4.0,71.11171311017874,60.13902939226242
4613.0,46.0,H,EUROPE,FREE,TABLET,3.0,82.0,24.0,6.029000200534123,0.0,149.0,8.0,33.0,2.0,67.0,76.0,8.0,0.0,0.0,15.0,6.0,9.0,2.0,2.0,208.0,5.0,12.0,93.0,112.0,44.0,62.0,20.0,28.0,87.46,0.3280359479701339,2.0,69.99786288263054,34.63531799252152
4616.0,48.0,AUTRE,AMERIQUE,FREE,TABLET,3.0,3.0,24.0,6.197212227439117,0.0,156.0,8.0,23.0,3.0,49.0,66.0,4.0,0.0,0.0,14.0,5.0,11.0,1.0,3.0,213.0,6.0,17.0,104.0,121.0,46.0,56.0,5.0,426.0,93.46,0.1650647343280768,5.0,67.36481578708455,5.125693808036668
4617.0,49.0,F,EUROPE,FREE,MOBILE,2.0,42.0,32.0,6.500904844060338,0.0,156.0,4.0,21.0,3.0,57.0,74.0,9.0,0.0,0.0,24.0,6.0,7.0,3.0,3.0,314.0,7.0,25.0,105.0,124.0,60.0,75.0,17.0,368.0,118.54,0.2332458018620853,5.0,69.03422625984871,31.28020090297819
4619.0,58.0,H,AMERIQUE,FREE,TABLET,3.0,26.0,28.0,4.255405033892019,0.0,1.0,4.0,18.0,1.0,60.0,84.0,15.0,0.0,0.0,23.0,8.0,9.0,3.0,2.0,307.0,3.0,13.0,110.0,132.0,42.0,49.0,15.0,805.0,115.39,0.8112863227128706,3.0,67.75612930648717,2.934736324224871
4623.0,57.0,F,AFRIQUE,FREE,TABLET,3.0,150.0,31.0,4.724420495569692,0.0,152.0,3.0,18.0,4.0,57.0,82.0,10.0,0.0,0.0,19.0,5.0,7.0,4.0,8.0,228.0,6.0,23.0,118.0,0.0,38.0,43.0,22.0,490.0,103.9,0.346209731091115,1.0,72.13913521047235,88.04132478605914
4624.0,48.0,F,AFRIQUE,FREE,TABLET,1.0,94.0,35.0,4.277056065326428,0.0,128.0,4.0,24.0,3.0,52.0,75.0,60.0,0.0,0.0,21.0,6.0,10.0,3.0,14.0,225.0,8.0,26.0,72.0,89.0,41.0,51.0,21.0,578.0,88.03999999999999,0.0608420123577616,1.0,72.77921885875084,101.2486290820853
4625.0,50.0,H,AFRIQUE,PREMIUM,DESKTOP,3.0,71.0,28.0,5.707153047572533,23.0,129.0,5.0,25.0,20.0,59.0,64.0,7.0,0.0,0.0,15.0,5.0,7.0,3.0,17.0,189.0,4.0,17.0,112.0,134.0,36.0,46.0,18.0,524.0,92.77,0.4054674432538896,3.0,68.92243102735583,22.98374757387495
4627.0,54.0,H,AFRIQUE,FREE,TABLET,1.0,2.0,22.0,3.386791989663758,0.0,164.0,7.0,10.0,0.0,27.0,78.0,16.0,0.0,0.0,11.0,3.0,13.0,1.0,15.0,164.0,5.0,17.0,84.0,105.0,46.0,57.0,7.0,578.0,77.47,0.905449036957671,5.0,69.88739202664426,0.0
4628.0,24.0,F,EUROPE,FREE,TABLET,2.0,58.0,26.0,3.410430021721219,0.0,145.0,7.0,25.0,1.0,40.0,88.0,10.0,0.0,0.0,26.0,8.0,18.0,6.0,0.0,365.0,2.0,16.0,95.0,115.0,43.0,53.0,19.0,36.0,122.54,0.9217959965108892,5.0,72.33058730382574,87.82161270811532
4629.0,29.0,F,EUROPE,FREE,TABLET,1.0,112.0,31.0,1.989755586007002,0.0,144.0,5.0,22.0,3.0,52.0,80.0,11.0,0.0,0.0,19.0,2.0,9.0,6.0,1.0,257.0,7.0,17.0,98.0,119.0,31.0,38.0,21.0,336.0,102.1,0.1299777659131913,2.0,68.13802108258066,11.47399756704595
4630.0,57.0,H,ASIE,PREMIUM,DESKTOP,2.0,25.0,31.0,5.749550914342151,35.0,142.0,4.0,17.0,2.0,46.0,70.0,8.0,0.0,0.0,25.0,4.0,14.0,1.0,4.0,275.0,3.0,23.0,100.0,119.0,42.0,55.0,12.0,699.0,107.52,0.0088028604144663,1.0,70.67155298328053,49.78747350874583
4631.0,62.0,F,ASIE,FREE,DESKTOP,2.0,124.0,21.0,6.736840343871062,0.0,157.0,5.0,16.0,2.0,52.0,67.0,14.0,0.0,0.0,20.0,5.0,16.0,3.0,10.0,270.0,4.0,15.0,96.0,116.0,25.0,38.0,20.0,849.0,102.8,0.607802966260839,4.0,70.33302462028792,68.07319255880134
4637.0,40.0,H,EUROPE,FREE,TABLET,1.0,42.0,29.0,3.607292264111206,0.0,140.0,4.0,27.0,2.0,46.0,84.0,11.0,0.0,0.0,19.0,6.0,11.0,4.0,15.0,253.0,11.0,14.0,98.0,118.0,31.0,42.0,16.0,205.0,100.29,0.1075804268944417,1.0,72.47579617573528,93.5894345212756
4638.0,48.0,F,AFRIQUE,FREE,TABLET,1.0,40.0,28.0,4.373428027960618,0.0,174.0,5.0,19.0,2.0,53.0,58.0,4.0,0.0,1.0,30.0,7.0,12.0,4.0,12.0,381.0,4.0,20.0,88.0,116.0,37.0,52.0,18.0,362.0,127.81,0.7500623553721746,20.0,72.17406459295093,82.08700663515357
4639.0,22.0,F,AMERIQUE,FREE,DESKTOP,1.0,56.0,27.0,1.0,0.0,153.0,3.0,10.0,3.0,49.0,84.0,15.0,1.0,0.0,17.0,4.0,8.0,2.0,18.0,197.0,6.0,19.0,101.0,121.0,42.0,51.0,18.0,250.0,90.78,0.1599351395873067,4.0,68.35882242658147,33.27579699041267
4640.0,38.0,H,AMERIQUE,FREE,MOBILE,1.0,175.0,23.0,6.610275750214735,0.0,145.0,3.0,22.0,1.0,43.0,83.0,11.0,0.0,0.0,19.0,5.0,7.0,3.0,12.0,252.0,6.0,7.0,84.0,111.0,31.0,40.0,23.0,352.0,94.75,0.3662621737575884,5.0,72.01668366777128,80.16595758828043
4642.0,20.0,AUTRE,AMERIQUE,FREE,TABLET,3.0,107.0,33.0,4.818404326541765,0.0,181.0,7.0,13.0,3.0,45.0,73.0,9.0,0.0,0.0,17.0,4.0,12.0,5.0,10.0,248.0,2.0,20.0,103.0,118.0,49.0,60.0,19.0,120.0,100.38,0.2916383287850126,3.0,70.18783953159534,44.57252172385411
4643.0,39.0,H,EUROPE,FREE,TABLET,1.0,32.0,29.0,6.301261314614908,0.0,148.0,7.0,16.0,1.0,54.0,73.0,8.0,0.0,0.0,19.0,4.0,10.0,3.0,4.0,189.0,4.0,11.0,104.0,121.0,35.0,52.0,16.0,428.0,86.17999999999999,0.6999312288617445,4.0,72.121204174952,94.70647495886874
4644.0,32.0,F,AMERIQUE,PREMIUM,MOBILE,1.0,56.0,31.0,5.454890905316513,13.0,125.0,4.0,16.0,1.0,50.0,83.0,8.0,0.0,0.0,19.0,5.0,11.0,2.0,1.0,312.0,4.0,16.0,97.0,121.0,29.0,36.0,17.0,211.0,113.71,0.6310314495496737,1.0,70.14018318671134,40.51896450885739
4646.0,24.0,AUTRE,ASIE,FREE,DESKTOP,1.0,4.0,33.0,5.55156614211822,0.0,133.0,8.0,16.0,1.0,43.0,84.0,7.0,0.0,0.0,14.0,2.0,15.0,3.0,5.0,194.0,7.0,15.0,92.0,127.0,44.0,56.0,6.0,324.0,90.99,0.2131206979945566,1.0,70.66258070322574,61.71939989706853
4647.0,35.0,H,ASIE,FREE,MOBILE,1.0,82.0,25.0,3.10414876623754,0.0,129.0,4.0,20.0,0.0,47.0,83.0,12.0,0.0,0.0,29.0,6.0,9.0,1.0,19.0,318.0,4.0,14.0,104.0,125.0,43.0,54.0,19.0,186.0,115.69,0.1615168690646827,4.0,70.24434475515714,54.48166131466085
4650.0,63.0,AUTRE,ASIE,FREE,DESKTOP,1.0,111.0,52.0,2.784901932199699,0.0,130.0,7.0,18.0,3.0,68.0,69.0,19.0,0.0,0.0,21.0,2.0,13.0,3.0,2.0,263.0,5.0,40.0,111.0,132.0,39.0,53.0,21.0,719.0,115.53,0.4257212386704282,1.0,72.47168402743063,101.0991158266629
4653.0,50.0,H,EUROPE,FREE,DESKTOP,1.0,147.0,33.0,3.50506923876718,0.0,135.0,5.0,23.0,2.0,59.0,77.0,11.0,0.0,0.0,21.0,4.0,10.0,0.0,10.0,265.0,5.0,22.0,98.0,119.0,32.0,44.0,23.0,404.0,105.28,0.7088515974672739,1.0,71.10867369641696,71.70331619280256
4662.0,22.0,H,AFRIQUE,PREMIUM,MOBILE,2.0,28.0,30.0,5.638426172108519,10.0,146.0,9.0,22.0,4.0,50.0,90.0,7.0,0.0,0.0,31.0,4.0,17.0,3.0,2.0,396.0,4.0,12.0,126.0,145.0,39.0,47.0,15.0,112.0,138.39,0.133760929908079,4.0,70.55004440150338,61.78380837733894
4663.0,20.0,AUTRE,AMERIQUE,FREE,TABLET,3.0,103.0,290.0,1.33803909908355,0.0,173.0,6.0,27.0,3.0,37.0,68.0,10.0,0.0,1.0,23.0,5.0,7.0,4.0,7.0,275.0,3.0,25.0,121.0,138.0,35.0,46.0,22.0,0.0,114.85,0.7213500078057858,1.0,69.7938090401472,39.61100895484929
4668.0,64.0,H,AMERIQUE,FREE,TABLET,1.0,138.0,35.0,4.34912226323582,0.0,125.0,6.0,14.0,4.0,49.0,86.0,9.0,0.0,0.0,32.0,4.0,12.0,4.0,10.0,384.0,6.0,16.0,130.0,146.0,50.0,60.0,22.0,1122.0,137.78,0.8985549830214519,2.0,69.30811900403097,35.08585743247683
4670.0,26.0,F,EUROPE,PREMIUM,DESKTOP,1.0,58.0,24.0,6.374824470503569,23.0,140.0,4.0,25.0,0.0,51.0,81.0,10.0,0.0,0.0,17.0,8.0,11.0,1.0,13.0,212.0,2.0,17.0,104.0,128.0,49.0,56.0,21.0,78.0,95.3,0.6068859038557861,5.0,67.95202565626916,6.237679906224994
4671.0,32.0,H,ASIE,FREE,DESKTOP,1.0,24.0,34.0,4.158640294246668,0.0,155.0,3.0,29.0,4.0,49.0,82.0,11.0,0.0,0.0,23.0,5.0,11.0,3.0,13.0,264.0,3.0,21.0,103.0,121.0,46.0,56.0,13.0,97.0,105.23,0.4106364929423151,2.0,70.20736125870266,60.36099317144009
4672.0,49.0,F,AFRIQUE,FREE,DESKTOP,3.0,95.0,32.0,7.547232645236791,0.0,149.0,1.0,14.0,2.0,580.0,95.0,7.0,0.0,0.0,17.0,6.0,10.0,3.0,18.0,218.0,2.0,23.0,102.0,112.0,45.0,58.0,20.0,650.0,93.0,0.1368458696471287,5.0,72.34625414124461,101.8303654213986
4673.0,24.0,H,AFRIQUE,FREE,TABLET,1.0,161.0,28.0,2.867267703353424,0.0,130.0,6.0,22.0,1.0,58.0,77.0,9.0,0.0,0.0,23.0,5.0,9.0,2.0,13.0,292.0,7.0,29.0,112.0,127.0,43.0,57.0,23.0,143.0,116.33,0.7931117910761494,1.0,69.15503469635375,33.63250261144987
4675.0,54.0,H,ASIE,PREMIUM,TABLET,3.0,46.0,31.0,2.742417771415825,33.0,132.0,5.0,17.0,5.0,54.0,72.0,7.0,0.0,0.0,24.0,7.0,6.0,5.0,0.0,318.0,5.0,15.0,80.0,105.0,44.0,58.0,16.0,510.0,109.13,0.9799529240946644,4.0,70.52252370745312,62.33232542034798
4677.0,52.0,AUTRE,ASIE,PREMIUM,DESKTOP,2.0,153.0,43.0,4.468199571726793,2.0,161.0,7.0,16.0,3.0,55.0,95.0,7.0,0.0,0.0,27.0,4.0,16.0,3.0,17.0,374.0,2.0,24.0,81.0,97.0,35.0,46.0,21.0,628.0,120.85,0.8700033284497469,3.0,70.45359166104596,74.18430952031916
4678.0,32.0,F,EUROPE,FREE,MOBILE,3.0,109.0,24.0,4.007015542437138,0.0,140.0,6.0,20.0,1.0,55.0,70.0,8.0,0.0,0.0,17.0,2.0,9.0,2.0,6.0,1990.0,1.0,13.0,105.0,122.0,43.0,55.0,20.0,320.0,89.00999999999999,0.6977777203428988,2.0,69.6526773463887,50.32760643580572
4679.0,37.0,H,AFRIQUE,FREE,TABLET,3.0,10.0,33.0,3.100465375741123,0.0,166.0,6.0,19.0,2.0,50.0,74.0,14.0,0.0,1.0,19.0,6.0,12.0,4.0,3.0,200.0,3.0,25.0,95.0,110.0,46.0,57.0,11.0,89.0,89.3,0.6658764449490657,4.0,71.89761332179145,73.14190028913069
4684.0,52.0,H,ASIE,FREE,TABLET,1.0,60.0,34.0,5.219892736671978,0.0,152.0,40.0,17.0,4.0,49.0,79.0,8.0,0.0,0.0,21.0,7.0,9.0,1.0,0.0,253.0,2.0,16.0,99.0,119.0,46.0,51.0,18.0,328.0,100.42,0.8198012208851381,2.0,70.49888969156683,56.23333610170378
4686.0,32.0,AUTRE,EUROPE,FREE,MOBILE,1.0,138.0,24.0,3.989224926165942,0.0,127.0,9.0,24.0,2.0,45.0,62.0,10.0,0.0,0.0,19.0,4.0,8.0,3.0,4.0,210.0,4.0,10.0,94.0,115.0,47.0,60.0,23.0,157.0,88.15,0.2353945844574008,5.0,70.15203007284427,56.02736799110476
4687.0,23.0,AUTRE,EUROPE,FREE,TABLET,3.0,47.0,25.0,3.73684488984106,0.0,148.0,4.0,24.0,2.0,47.0,97.0,17.0,0.0,0.0,20.0,5.0,13.0,3.0,17.0,257.0,6.0,8.0,88.0,100.0,28.0,38.0,15.0,162.0,92.29,0.6428461643365141,5.0,70.08510847623769,55.12401614195529
4690.0,22.0,AUTRE,EUROPE,PREMIUM,MOBILE,1.0,89.0,39.0,3.210274354222615,5.0,169.0,8.0,13.0,3.0,55.0,77.0,6.0,0.0,0.0,28.0,7.0,10.0,4.0,7.0,303.0,3.0,27.0,105.0,131.0,42.0,51.0,21.0,230.0,118.96,0.7252916344162142,2.0,72.10103507997846,89.94531769721414
4692.0,59.0,F,ASIE,FREE,DESKTOP,2.0,3.0,29.0,3.964608294885329,0.0,153.0,4.0,22.0,4.0,43.0,72.0,11.0,0.0,0.0,23.0,5.0,9.0,2.0,9.0,271.0,4.0,22.0,103.0,120.0,46.0,57.0,6.0,609.0,106.79,0.4413484843585143,4.0,70.13500262432792,45.9218764522793
4693.0,21.0,H,ASIE,PREMIUM,DESKTOP,1.0,6.0,31.0,2.896161187886308,27.0,142.0,8.0,25.0,0.0,56.0,79.0,11.0,0.0,0.0,26.0,2.0,7.0,1.0,12.0,323.0,8.0,21.0,96.0,112.0,51.0,60.0,8.0,0.0,114.97,0.4457230629966679,3.0,68.20813421097677,24.12853665111607
4694.0,59.0,F,ASIE,FREE,DESKTOP,3.0,32.0,28.0,6.262447154663604,0.0,155.0,8.0,18.0,2.0,55.0,1.0,8.0,1.0,0.0,24.0,3.0,10.0,5.0,3.0,332.0,3.0,6.0,93.0,114.0,46.0,55.0,16.0,679.0,111.96,0.3029441208918489,1.0,71.59267696202635,81.95190377619626
4695.0,31.0,H,ASIE,FREE,DESKTOP,1.0,56.0,27.0,5.702425847987786,0.0,153.0,4.0,25.0,1.0,39.0,76.0,13.0,1.0,0.0,26.0,6.0,4.0,2.0,14.0,317.0,4.0,17.0,104.0,120.0,27.0,35.0,17.0,36.0,114.75,0.3495499834893279,5.0,68.01635228942766,15.26734437519795
4697.0,63.0,AUTRE,EUROPE,FREE,MOBILE,2.0,37.0,36.0,5.136074389040856,0.0,159.0,3.0,22.0,1.0,47.0,77.0,7.0,0.0,0.0,22.0,6.0,5.0,1.0,2.0,294.0,2.0,16.0,83.0,103.0,37.0,48.0,20.0,707.0,103.43,0.4352167634170313,5.0,70.1682702072112,54.39391509792989
4700.0,22.0,AUTRE,ASIE,PREMIUM,TABLET,3.0,74.0,30.0,3.329595804409084,31.0,155.0,1.0,27.0,7.0,59.0,76.0,9.0,0.0,0.0,23.0,2.0,3.0,3.0,10.0,296.0,7.0,14.0,107.0,131.0,36.0,49.0,18.0,0.0,113.47,0.5448655821543391,5.0,69.54287942007296,34.00499927543424
4701.0,26.0,AUTRE,EUROPE,PREMIUM,DESKTOP,3.0,2.0,34.0,5.333473131248343,15.0,149.0,6.0,19.0,2.0,49.0,80.0,13.0,0.0,0.0,24.0,5.0,11.0,4.0,16.0,347.0,4.0,16.0,115.0,140.0,41.0,54.0,4.0,122.0,127.71,0.4795647452790484,4.0,68.10250997607803,11.1386285595226
4702.0,30.0,AUTRE,AFRIQUE,FREE,DESKTOP,2.0,32.0,34.0,3.442934756322628,0.0,137.0,4.0,26.0,2.0,49.0,75.0,8.0,0.0,0.0,15.0,4.0,9.0,1.0,18.0,170.0,5.0,19.0,110.0,130.0,47.0,56.0,14.0,252.0,88.16,0.003523641514877,4.0,71.37812525211223,0.0
4704.0,64.0,AUTRE,AMERIQUE,FREE,DESKTOP,3.0,8.0,45.0,4.87330968470573,0.0,164.0,12.0,13.0,0.0,48.0,87.0,12.0,0.0,0.0,20.0,8.0,11.0,4.0,2.0,2830.0,6.0,37.0,88.0,109.0,41.0,56.0,10.0,723.0,110.76,0.4848750721436179,1.0,72.69160310246858,97.60510587133852
4709.0,57.0,F,AMERIQUE,FREE,DESKTOP,3.0,180.0,30.0,5.439033164697701,0.0,159.0,6.0,14.0,1.0,46.0,71.0,11.0,1.0,0.0,21.0,5.0,11.0,5.0,2.0,256.0,4.0,12.0,107.0,130.0,31.0,40.0,24.0,592.0,103.74,0.2055826467937303,1.0,69.02578679249336,40.88188398171519
4712.0,40.0,F,ASIE,FREE,DESKTOP,1.0,5.0,24.0,3.696969486262453,0.0,148.0,5.0,18.0,1.0,45.0,70.0,6.0,0.0,0.0,22.0,5.0,8.0,2.0,16.0,279.0,5.0,7.0,79.0,96.0,52.0,61.0,9.0,328.0,95.07,0.9521120063478258,4.0,70.94700767572826,79.39498813430382
4713.0,23.0,H,AFRIQUE,FREE,DESKTOP,3.0,32.0,33.0,3.877395754097146,0.0,158.0,6.0,14.0,2.0,51.0,86.0,6.0,0.0,0.0,23.0,5.0,13.0,4.0,14.0,316.0,3.0,18.0,89.0,113.0,40.0,53.0,14.0,364.0,112.33,0.0315009087799369,1.0,68.63681650834066,31.32744769463451
4714.0,49.0,H,AMERIQUE,FREE,TABLET,2.0,38.0,25.0,2.297075635698976,0.0,119.0,3.0,15.0,2.0,41.0,69.0,9.0,0.0,1.0,16.0,3.0,6.0,1.0,4.0,208.0,4.0,18.0,84.0,105.0,40.0,54.0,16.0,535.0,86.94999999999999,0.6571896432267306,2.0,67.7938679042601,11.51962856959906
4718.0,19.0,H,EUROPE,PREMIUM,MOBILE,2.0,27.0,40.0,4.741943020845778,30.0,1620.0,3.0,13.0,1.0,40.0,84.0,11.0,0.0,0.0,21.0,9.0,7.0,3.0,16.0,225.0,2.0,19.0,112.0,131.0,43.0,52.0,16.0,45.0,99.76,0.0058376436524596,2.0,70.94606304352419,69.15464606215245
4720.0,46.0,AUTRE,ASIE,FREE,DESKTOP,2.0,76.0,46.0,1.800945165659656,0.0,149.0,6.0,18.0,4.0,49.0,85.0,6.0,0.0,1.0,15.0,5.0,6.0,2.0,17.0,194.0,4.0,28.0,104.0,126.0,48.0,59.0,210.0,382.0,94.76,0.698723516318962,4.0,71.52746628334545,85.76099341129583
4722.0,49.0,F,ASIE,FREE,DESKTOP,2.0,102.0,37.0,5.226078366061075,0.0,155.0,2.0,19.0,5.0,37.0,82.0,14.0,0.0,0.0,11.0,9.0,10.0,3.0,10.0,172.0,7.0,21.0,97.0,121.0,42.0,49.0,19.0,395.0,86.31,0.1195655476518408,5.0,70.78566776502994,82.2905232450468
4729.0,39.0,F,EUROPE,PREMIUM,DESKTOP,3.0,107.0,36.0,4.930473564909002,30.0,156.0,4.0,18.0,4.0,56.0,80.0,16.0,1.0,0.0,17.0,9.0,10.0,0.0,13.0,226.0,3.0,30.0,110.0,128.0,38.0,46.0,20.0,303.0,102.76,0.353521523048156,2.0,70.9066788911689,66.23194772622568
4732.0,26.0,F,AFRIQUE,FREE,MOBILE,2.0,50.0,24.0,4.385534167561955,0.0,153.0,6.0,17.0,0.0,44.0,77.0,11.0,0.0,0.0,15.0,7.0,10.0,4.0,2.0,204.0,3.0,11.0,95.0,116.0,38.0,48.0,17.0,225.0,87.47999999999999,0.1768335024848452,5.0,68.52764503285046,19.860820755719
